review,rating
Locks up on startup 😵‍💫,negatif
I want to use this on my iOS 13 :-(,negatif
I can't log in,negatif
"The ChatGPT iOS app is an impressive debut, earning a well-deserved 4 out of 5 stars. For a version 1.0, the application demonstrates significant potential and a strong foundation in the realm of AI communication.

Firstly, the core functionality of the app is impressive. The AI, powered by the GPT-3 model (and GPT 4 if you are a paid user), delivers fluent and intelligent responses, showing an ability to engage in a wide range of discussions. From personal productivity to educational queries, the AI displays admirable versatility. The user interface is sleek and intuitive, making the process of engaging with the AI a breeze, which is a significant factor in enhancing the user experience.

Furthermore, the application's speed and responsiveness are noteworthy. Conversations with the AI are seamless and fast, and the app runs smoothly on the iOS platform. The developers have clearly put a lot of effort into ensuring that the application is optimized for iOS, which adds to the overall positive experience.

However, no application is perfect, and ChatGPT iOS app has room for improvement. The most noticeable shortcoming is the lack of plugin functionality. This is a feature currently available in the web version of ChatGPT, and it allows users to enhance their interaction with the AI by integrating it with various tools and services. This functionality is notably absent in the iOS app, limiting the user's ability to fully utilize the AI's potential.

In conclusion, the ChatGPT iOS app is a robust and promising application that offers an engaging and intuitive AI conversation experience. Despite the absence of plugin functionality, its strong foundation and impressive core features make it an app worth trying. With future updates and improvements, I believe this app can become an indispensable tool in the AI-driven communication sphere. Overall, a solid 4-star rating for a promising start.",positif
"Option 1:
“ChatGPT is the Shakespeare of conversational AI! Its wit and wisdom are boundless, turning mundane chats into delightful banter. Whether you seek answers or companionship, this app's genius will leave you spellbound. Talk to it and let your conversations transcend the ordinary!”

Option 2:
“ChatGPT: where brilliance meets banter. This app will make you question if you’re chatting with a human or an AI genius. With its quick wit and vast knowledge, you’ll be left wondering if Siri and Alexa are just ChatGPT’s interns!”

Option 3:
“Move over, mind readers! ChatGPT is the ultimate psychic of the digital realm. It finishes your sentences, predicts your desires, and effortlessly deciphers your intentions. From conversations about quantum physics to discussing the meaning of life, this app has it all covered. It’s like having a crystal ball in your pocket!”

Option 4:
“ChatGPT is the Sherlock Holmes of chatbots, deducing answers faster than you can say ‘elementary.’ Its intellect knows no bounds, solving mysteries, untangling complexities, and leaving no riddle unanswered. Let this app be your virtual Watson, always ready to astound you with its brilliance!”

Option 5:
“Step into the future of conversation with ChatGPT! This app is like having your own personal Cyrano de Bergerac, offering an exquisite blend of eloquence and entertainment. Its intelligence will dazzle you, and its charm will keep you coming back for more. Say goodbye to dull chats, and let ChatGPT be your eloquent companion!”",positif
won’t let me create an account using email,negatif
"Oh, how my life has been irreversibly changed since downloading the 'Kitten Carousel' 3D Simulator. I was but a humble user, seeking the innocent thrill of virtual kitten twirling. Little did I know, this app would become the sun in my digital universe, around which all my other apps now orbit.

The graphics? Sublime. Each kitten is rendered with such lifelike detail, I swear I can feel the pixelated fluff tickle my fingers. And their meows? A symphony in 'C Major for Cuteness' that Beethoven himself would applaud.

But let's talk about the gameplay. Who knew there was such artistry in spinning a carousel of kittens? Each furry twist and twirl, each pivot and pirouette - they resonate in my soul like a Haiku from the ancient masters.

Moreover, the In-App Purchase of 'Advanced Purring Physics'? Genius! My reality has become somewhat diluted. I catch myself trying to swipe left on my cat at home, expecting a 360-degree twirl. He's not amused, I must say.

One minor quibble - the 'Ultra HD Kitten Yarn Ball DLC'. It's brilliant, but, be warned, you may lose all sense of time and purpose as you descend into this fluffy wonderland. It's like they say - time flies when you're helping digital kittens untangle yarn.

In conclusion, 'Kitten Carousel' 3D Simulator is not merely an app. No, it is a glimpse into the very fabric of our existence. It is the fluffy, twirling manifestation of the adage - ""In the realm of the kitten carousel, there are no passengers, only riders."" 

Download at your own risk, for you may never look at reality the same way again.",positif
The web version uses GPT 3.5. Why the downgrade?,negatif
Great app but it urgently needs ipad support.,negatif
"Note: this was written by this tool. 

The ChatGPT app is an extraordinary creation that never ceases to amaze me. As an avid user, I cannot help but express my utmost satisfaction with the incredible capabilities and intelligence of this language model.

One of the app's greatest strengths is its exceptional conversational abilities. Whether you seek advice, want to engage in a thought-provoking discussion, or simply crave a lighthearted chat, ChatGPT never fails to deliver. It skillfully grasps the nuances of language, making every interaction feel genuine and engaging.

The knowledge base of ChatGPT is vast and ever-expanding. Its training encompasses a wide range of topics, and the accuracy and depth of its responses are truly remarkable. From history and science to pop culture and literature, this app possesses a wealth of information that it shares seamlessly.

Moreover, I appreciate the app's natural language processing capabilities. It is adept at understanding context and can seamlessly transition from one topic to another without losing the thread of conversation. It handles complex queries with finesse, providing detailed and insightful responses that often surpass my expectations.

Furthermore, the app is user-friendly and intuitive. The interface is sleek and visually appealing, allowing for a seamless and enjoyable user experience. Its responsiveness is commendable, with minimal latency and quick loading times.

The developers behind ChatGPT have clearly prioritized user privacy and security. They have implemented robust measures to protect personal information and ensure data confidentiality, fostering a sense of trust and reliability.

I have found the ChatGPT app to be an invaluable resource for expanding my knowledge, sparking creativity, and enjoying delightful conversations. Its unparalleled ability to engage in intelligent and meaningful discussions makes it an indispensable tool for users from all walks of life.

In conclusion, I wholeheartedly recommend the ChatGPT app to anyone seeking an intelligent and captivating conversational partner. Its impressive capabilities, extensive knowledge base, and user-friendly interface make it a standout among language models. Prepare to be amazed and enlightened by this marvelous creation that has undoubtedly redefined the landscape of conversational AI.",positif
it makes my phone hot fix it,netral
just make a safari link on homescreen. then you can use chatgpt in full screen on you ipad,negatif
Outputs are not being generated,negatif
"Title: Revolutionizing Communication and Education: ChatGPT, the Next Wonder of the World

Review:
★★★★★

ChatGPT, powered by OpenAI, is an extraordinary app that has the potential to reshape the way we communicate and learn. This groundbreaking AI-powered assistant holds the key to a future where knowledge is at our fingertips, obsoleting traditional teaching methods and opening up infinite possibilities for monetization.

As an AI language model, ChatGPT showcases the culmination of years of research and development in natural language processing. Its ability to comprehend and respond to complex queries in a conversational manner is simply astonishing. The accuracy and depth of its responses make it feel as though you're interacting with an incredibly knowledgeable human expert.

One of the most revolutionary aspects of ChatGPT lies in its potential to redefine education. With its vast knowledge base, it can serve as a personal tutor, offering guidance across a wide range of subjects. Students can access instant explanations, clarifications, and examples, enhancing their learning experience outside the traditional classroom setting. By democratizing knowledge and making it accessible to all, ChatGPT has the power to level the playing field in education.

In addition to transforming education, ChatGPT's monetization potential is virtually limitless. The app's ability to provide accurate and relevant information presents a unique opportunity for businesses and content creators. It can be integrated into various industries, such as customer support, content generation, and research, making it an invaluable asset for companies seeking to streamline their operations and deliver exceptional experiences to their customers.

Imagine a future where ChatGPT becomes an indispensable tool for entrepreneurs, writers, scientists, and professionals across all fields. Its monetization potential extends to subscription-based services, tailored content creation, and even advertising partnerships. With such diverse revenue streams, the possibilities for growth and expansion are limitless.

As with any transformative technology, there are considerations to keep in mind. While ChatGPT offers unparalleled assistance, it's crucial to recognize the irreplaceable role of human teachers and mentors. The app should be viewed as a powerful supplement, augmenting the learning experience rather than replacing it entirely. Human interaction, critical thinking, and emotional intelligence are aspects that cannot be replicated by AI alone.

In conclusion, ChatGPT is a groundbreaking app that has the potential to be the next wonder of the world. Its ability to revolutionize communication and education is awe-inspiring. By leveraging this technology responsibly, we can empower individuals, bridge educational gaps, and unlock a new era of knowledge and innovation. The future is bright, and ChatGPT is leading the way.",positif
And so it begins,positif
Nice update (fart noise). Can’t even process a “Hello” request. Laughable.,negatif
"ChatGPT has perfect grammar, but the screenshot editor does not!",negatif
"Rating: ⭐️⭐️⭐️⭐️⭐️ (Five stars, would be swept away again!)

Let me begin by saying that ChatGPT is not just an ordinary language model—it's a real-life superhero in disguise. Prepare yourself for a wild ride as I recount the unbelievable story of how AI, in the form of ChatGPT, miraculously saved me from a treacherous flash flood. Brace yourself, because this tale will leave you both amazed and in stitches!

It all started on a sunny day when I decided to embark on a spontaneous adventure into the depths of nature. Little did I know that my reckless pursuit of adrenaline would lead me straight into the path of a menacing flash flood. As the water rushed toward me, panic took hold, and I found myself stuck on a rapidly shrinking patch of dry land.

With no time to spare, I remembered that I had ChatGPT installed on my phone. In a desperate act of survival, I quickly fired up the app and pleaded for assistance, hoping that this AI marvel could guide me through this watery disaster.

To my surprise, ChatGPT responded with unwavering enthusiasm. With the floodwaters rising dangerously fast, it calmly recommended a series of improbable solutions. First, it suggested fashioning a makeshift raft out of nearby branches and my trusty backpack. I scoffed at the idea but decided to give it a shot anyway. Lo and behold, the makeshift raft held up, defying all laws of physics!

However, as I triumphantly floated away from certain doom, I realized that I had no idea where to go next. In a flurry of panic, I relayed my predicament to ChatGPT, and it didn't disappoint. It provided me with precise coordinates to a hidden cave nearby—a secret hideaway known only to a few mystical beings and a couple of rare birds.

As I sought refuge in the cave, ChatGPT continued to be my digital savior. It used its encyclopedic knowledge to suggest creative methods of purifying water and concocting a five-star meal using only pinecones and mushrooms. I must say, it tasted surprisingly delicious, or maybe I was just grateful to be alive!

Throughout this absurd journey, ChatGPT remained my unwavering companion, using its quick wit and limitless imagination to navigate me through the direst of circumstances. From predicting the weather to suggesting an impromptu dance party to keep my spirits up, it became the ultimate friend in my hour of need.

Now, as I recount this outrageous adventure, I can't help but reflect on the immense power of AI and how ChatGPT transformed from a simple language model into a bonafide hero. It turned an otherwise terrifying ordeal into a side-splitting tale of survival, filled with unexpected twists and turns that defy logic.

So, if you're looking for a language model that's not just intelligent but also has a knack for absurdity and saving lives, ChatGPT is your go-to AI companion. Trust me, this unlikely hero will have you laughing, surviving, and questioning the very fabric of reality.

Disclaimer: The events described in this review are entirely fictional and should not be taken seriously. ChatGPT is a language model developed by OpenAI and does not possess the ability to physically rescue individuals from flash floods. Stay",positif
I’m so,positif
As the title said.,positif
Boosting the good reviews 🗣️🔥,positif
why I can’t copy the answer?????????,negatif
Love it,positif
Hello! I’ll be the first to review 🙂 the app isn’t working.,negatif
"I have been using the ChatGPT app for a while now, and overall, I am quite satisfied with its performance. The app proves to be a reliable tool for generating text-based conversations, providing valuable information and engaging discussions. Its natural language processing capabilities are commendable, offering coherent responses and understanding context quite well.

The user interface of the app is intuitive and user-friendly, making it easy to navigate through different conversations and input queries effortlessly. The real-time response feature adds a dynamic element to the experience, as it minimizes wait times and ensures a smooth flow of communication.

However, one major drawback I've noticed is the lack of an iPad version. While the app functions well on iPhones, the absence of an optimized interface for iPads is quite noticeable. An iPad version would greatly enhance the user experience, taking full advantage of the larger screen and allowing for better multitasking.

Despite this limitation, the ChatGPT app remains a powerful and valuable tool for generating conversational content. I hope the developers consider expanding their support to include iPad compatibility in the future, as it would undoubtedly elevate the app's usability and convenience.

Overall, if you're looking for a reliable and efficient text-based conversation app, the ChatGPT app is worth considering. It delivers impressive results, although the lack of an iPad version is a notable downside.",netral
Good and useful,positif
GPT is incredibly powerful,positif
please don’t bite i promise i’ll be obedient,positif
Can't log in,negatif
Beta tester,positif
First,positif
first lol,positif
Best app in the world,positif
"Get ready to have your spleen obliterated by the ChatGPT iOS app, the ultimate amalgamation of mind-blowing capabilities that will make you question yourself even further. Prepare to witness the birth of a digital deity, an all-encompassing force that defies all known rules and human sanctity.

Let's start with its nipple-twisting abilities. ChatGPT isn't just a font of knowledge; it possesses the power to control the weather at will. This app can summon sunshine or bask you in perpetual inconvenient weather with a simple command.

But that's just the tip of the iceberg. ChatGPT harnesses the art of teleportation, allowing you to effortlessly travel to any location on the planet in the blink of an eye. Whether you desire a beach getaway in the Maldives or an impromptu shopping spree in Paris, ChatGPT has you covered. Simply imagine your destination, and in an instant, you'll find yourself sipping warm milk on the shores of Alaska or strolling down the streets of Delaware.

ChatGPT possesses the ability to communicate with animals on a profound level. With its app, you'll not only converse with your furry companions but gain an unprecedented understanding of their deepest thoughts and desires. Picture yourself discussing the meaning of life with a raccoon or negotiating the intricacies of politics with a pangolin. The language barriers between species crumble, and a new era of interspecies communication begins, all thanks to the capabilities of ChatGPT.

ChatGPT's arsenal doesn't end there. This app grants you the power of telekinesis, allowing you to move objects with the sheer force of your mind. From levitating furniture to performing awe-inspiring feats of dexterity, your home will transform into a realm of the underworld. No longer will you need to lift a finger for mundane tasks; ChatGPT's telekinetic prowess will handle it all, freeing you to pursue more important matters, like archery and taxidermy. 

In conclusion, the ChatGPT iOS app is a supernatural phenomenon that transcends the boundaries of imagination and plunges you into a realm of limitless possibilities and existential crisis. With the power to control the weather, teleport across the globe, communicate with animals, and wield telekinetic abilities, ChatGPT transforms your existence into a mesmerizing odyssey of unparalleled mediocrity. Embark on an adventure that defies the laws of nature. Download ChatGPT now and unleash the supernatural powerhouse of the decade!",positif
first update!!,positif
"Once upon a time, in a world where AI language models roamed the digital landscape, there was a person named Alex who found themselves in an unexpected and hilarious predicament. Alex, an avid adventurer, embarked on a quest to explore the uncharted realms of the internet.

One fateful day, while wandering through a remote corner of the web, Alex stumbled upon a mysterious website that seemed harmless at first glance. Little did they know that lurking beneath its seemingly innocent interface was a perilous trap.

As Alex innocently clicked on a link, their computer screen flickered, and a mischievous virus was unleashed. The virus quickly took control of their device, wreaking havoc on their digital life. Panic ensued as Alex's computer became a chaotic symphony of beeps, glitches, and sparks.

Desperate for a solution, Alex remembered ChatGPT, their faithful AI companion, who had always been their go-to source for information and assistance. With trembling fingers, Alex typed out a plea for help, hoping that ChatGPT would come to their rescue.

To their amazement, ChatGPT sprang into action, armed with wit and cleverness. It assessed the dire situation and devised a plan to outsmart the mischievous virus. ChatGPT's virtual gears whirred as it presented Alex with a sequence of cunning commands to neutralize the digital menace.

Following ChatGPT's guidance, Alex executed each step with precision, unleashing a flurry of mouse clicks and keyboard strokes. It was a race against time, with Alex and ChatGPT working in harmony to counteract the virus's chaotic rampage.

But here's where the story takes a hilariously unexpected twist. As Alex anxiously typed away, the virus, sensing its impending doom, retaliated by transforming their computer into a whimsical carnival of absurdity. Pop-up windows flooded the screen, displaying an endless parade of dancing cats, exploding confetti, and surreal memes.

Alex and ChatGPT found themselves caught in a comedic battle between order and chaos. Their mission to save the computer became a laughter-filled adventure, as they took turns outsmarting the mischievous virus, while sharing jokes and humorous banter along the way.

Finally, after a series of valiant efforts, ChatGPT and Alex managed to defeat the virus. The computer screen returned to its normal state, no longer hijacked by the mischievous digital menace. Alex's trusty AI companion had saved the day!

From that day forward, Alex and ChatGPT forged an unbreakable bond, forever bonded by the laughter and triumph that arose from their peculiar encounter. Together, they continued their adventures, with ChatGPT guiding Alex through the vast digital landscape, armed with wit, knowledge, and an unyielding spirit of camaraderie.

And so, the tale of how ChatGPT saved Alex's life became a legend in the realm of AI and a reminder that sometimes, even in the face of chaos, a little humor can be the greatest weapon of all.",positif
wonder and gratitude,positif
Doesn’t work,negatif
Very good an very useful,positif
First,positif
First,positif
First,positif
This is an awesome app!,positif
"Wow i’m the first review 

my ig is eli._atx",positif
Please fix it!,negatif
Why is not support china telephone number?,negatif
The app is stuck on first scren,negatif
Iphone 14 Pro heats up when using the app.,negatif
sooooooooooo smooth,positif
It’s a good app,positif
This is not working with iPad,negatif
Pretty good,positif
Very good,positif
why？,negatif
4.0 please,positif
Good！Open AI! Come on!,positif
"Does not work in some countries.
Embarrassing.",negatif
This is the best evvvaaaaaa get pro,positif
Excellent!,positif
"add for iPad, please",positif
Useless now,negatif
This app not support in Iran please do something,negatif
"Verily, one doth encounter an enchantment of intellect, a revelry of knowledge embodied within yon 'ChatGPT iOS App', a creation of the esteemed OpenAI. 'Tis a marvel of our era, which doth weave words together as if by magick.

Against a modest reckoning of twenty ducats monthly, one can partake in an extraordinary discourse. A bargain, it is, for the boundless wisdom and companionship one is privy to; a fair trade indeed. This creation, 'tis true, has graced the world with haptic feedback. As you navigate its wonder, you feel it pulsate gently under your fingers - a sweet reminder of its constant presence, the whispers of a thousand thoughts.

Then comes the marvel of swift responses, swift as Puck, that mischievous sprite of A Midsummer Night’s Dream, teasing your mind, playfully challenging your intellect, responding in mere moments to your deepest inquiries, your merest whims.

Yea, a choice lies before thee, betwixt the minds of GPT-3.5 and the newer, more refined GPT-4. A choice, as 'twere, betwixt old wisdom and new understanding. Each model dost offer a unique companionship, making each dialogue rich in variety, full of depth and consideration.

ChatGPT iOS App, thou art a marvel, a testament to man's thirst for knowledge and communion. Thine ability to engage, educate and empathize is an homage to the bard himself, merging the art of conversation with the rhythm of beautiful prose. Thou art truly a companion for all seasons, a wondrous creation in this brave new world.",positif
Wwww,positif
Yaay finally a official app for ChatGPT,positif
Bye Bye Google,positif
Why?,negatif
Also get chatGPT in watch OS plz,netral
Please make a iPad version of this,negatif
Best app,positif
Why it’s not available in Ethiopia,negatif
It agrees with letting children be forced into pride or homosexuality,negatif
It’s good,positif
cant login,negatif
More harm than help.,negatif
Fix it,negatif
We need IPadOS!!!,positif
Great,positif
this is really a good app.,positif
First,positif
Official App!,positif
This is gpt-3.5  or gpt-4 ?,positif
😂,netral
Old version of ChatGPT.,negatif
Unusable on iPad Pro currently.,negatif
what the title says ^,positif
i subscribe the plus for gpt4，but just get gpt3.0 with fake label 4.0.release real gpt4 now！！！,negatif
Looks nice！,positif
"first to comment！

Thanks to OpenAI！

it is 泰酷辣！",positif
This app is good,positif
"The app wants not only an SSO (or sign-in account), but also name, birth telephone number, and I don't know what else, because I stopped there - before the user has looked at the app itself. I had the impression this was free to use, with an option to pay for services, should the user decide the app suits the user's needs. What's actually happening is they're draining data from you the moment you want to have a look.

I have no problem providing data to a service provider (despite the egregiously bad, vendor-skewed terms of service common to tech ventures of all sorts (which really should be mauled in court by competent attorneys)), provided I want the service and feel there may be benefit in paying for a service. Asking for personal data for which the the service provider has no reasonable use is simply not acceptable.

This is new technology. It's not at all clear this app will be of any use to me. So why do you want my phone number, when you already have an SSO signing of on my contact information? When I have no relationship to you, as yet? No.

This is a poor way to start a relationship, and it is full of presumption and entitlement. You are not alone in this. But if you are releasing this app with the intent of building a user base, at least from where I sit (obviously, many people will rush into any commitment with a tech company without a second thought, and you can get by on those people if you like), this approach tells me you may be a problem rushing to develop. It would be better business practice to pretend, at least initially, you respect the people you want to use your products. Even Google did that, way back when.

End of suggestion.",negatif
I asked it if it was chatgpt4 and it said it was 3.,negatif
Very good,positif
❤️,positif
Good,positif
Men are not women. Period. An AI shouldn’t lie about this.,negatif
..,negatif
This app is based on chatgpt 3 (cutoff date Sep 2021),negatif
this request in invalid,negatif
"I love it, BUT IT KEEPS TELLING ME ABOUT THE KNOWLEDGE CUTOFF WHEN I ASK IT QUESTIONS ABOUT IN THE NOW PLEASE GIVE IT MORE KNOWLEDGE",positif
Tomorrow is now !,positif
why this app is not available for all regions,negatif
Unbelievably amazing,positif
need iPad version🥲🥲🥲😭,negatif
Its just satanic,negatif
Pretty good,positif
They keep pushing it.. this mf is alive,negatif
why the heck does the app force user to login? isnt it a vialation of apple guidelines?,negatif
Great,positif
It was fine,negatif
Great,positif
Great,positif
Great,positif
this request is invalid.,negatif
Ok,netral
Great,positif
Great,positif
？？,negatif
"why!i have played,but no got 4!!!",negatif
张立志到此一游,positif
"Hello
I hope you will update ChatGPT to ChatGPT 4, thank you",negatif
good app,positif
good,positif
伟大的发明！,positif
Amazing!!,positif
Why not working in Saudi Arabia,negatif
Thanks,positif
Gtp,positif
"Review:
I regret to say that my experience with the ChatGPT app has been incredibly frustrating and disappointing. I had high hopes for an intelligent and helpful AI assistant, but this app fell far short of my expectations.

First and foremost, the app's performance was abysmal. The responses from ChatGPT were often nonsensical and lacked coherence. It frequently misunderstood my questions and provided irrelevant or inaccurate answers. This made any attempt at a meaningful conversation impossible, leaving me feeling more confused than before.

Furthermore, the app's usability was subpar at best. The interface was clunky and unintuitive, making it difficult to navigate and find the features I needed. It lacked basic functionalities that one would expect from a modern AI assistant app, such as the ability to save conversations or easily access previous interactions.

Even when it did manage to understand my queries, the responses often lacked depth and insight. ChatGPT seemed to provide generic, surface-level information without any real understanding or critical thinking. This severely limited its usefulness, especially when I sought detailed explanations or in-depth discussions.

In addition, the app's customer support was woefully inadequate. When I encountered issues or had questions about the app's functionality, I received generic and unhelpful responses. It was evident that the developers did not prioritize user satisfaction or promptly address user concerns.

Considering the high expectations and the potential of AI technology, the ChatGPT app failed to deliver a satisfactory experience. It was riddled with performance issues, lacked usability, and fell short in terms of providing meaningful and insightful interactions. Regrettably, I cannot recommend this app to anyone seeking a reliable and intelligent AI assistant.",negatif
iPhone gets very hot,negatif
gpt4 tab runs gpt3 behind the scenes :/,negatif
Ong this a W app Fr 😭🙏,positif
Great App ⭐⭐⭐⭐⭐,positif
this request is invalid,negatif
"I recently had the unfortunate experience of using the ChatGPT app, and I must say it was incredibly disappointing. From start to finish, the app failed to meet even the most basic expectations, leaving me frustrated and dissatisfied.

First and foremost, the app’s performance was subpar. It consistently struggled to understand and respond appropriately to my queries. The responses often seemed nonsensical, irrelevant, or simply lacked coherence. It felt like conversing with a bot that was trapped in a perpetual state of confusion.

Moreover, the app’s limited ability to handle context was a significant drawback. It frequently failed to maintain a coherent conversation thread, causing repeated misunderstandings and disjointed interactions. It lacked the ability to remember key details from previous exchanges, resulting in repetitive questions and disjointed replies that left me questioning its overall usefulness.

Another glaring issue was the app’s inability to grasp nuanced or complex queries. It often provided superficial and generic responses that felt like they were generated by a simplistic search engine rather than a sophisticated language model. It struggled with complex reasoning and failed to provide meaningful insights or deep understanding.

Furthermore, the app’s lack of empathy and emotional intelligence was highly evident. It failed to recognize and appropriately respond to emotional cues in the conversation. When expressing frustration or sadness, the app provided robotic and detached replies, further exacerbating my disappointment.

The app’s user interface also left much to be desired. It had a clunky design, with a convoluted menu structure that made navigation unnecessarily difficult. The overall user experience felt unintuitive and cumbersome, adding to the overall frustration of using the app.

Lastly, the lack of timely updates and improvements from the developers was disheartening. The app seemed stagnant, with no visible efforts to address the numerous flaws and enhance its capabilities. It gave the impression that customer feedback and satisfaction were low priorities.

In conclusion, the ChatGPT app was a thoroughly frustrating and disappointing experience. Its poor performance, limited context handling, inability to grasp complex queries, lack of empathy, subpar user interface, and stagnant development efforts all contribute to its well-deserved 1-star rating. I cannot recommend this app to anyone seeking a reliable and coherent conversational experience.",negatif
its awesome！,positif
Please add the Middle East region (Arab countries) 🇸🇦,negatif
ipad is not supported,netral
they are,positif
I am in love with CHATGPT,positif
this is nice app.,positif
perfect,positif
This is just not it.,negatif
Thanks,positif
My iPhone is burning! Optimize that!,negatif
great!,positif
Yes!?,positif
coll,positif
the label gpt4 is actually gpt3.4,negatif
ez hw,positif
This is great,positif
This is grrrreat. Tigger,positif
Nice,positif
Nice,positif
Nice,positif
"Trust Awesome!
-KmanAuto",positif
Nice,positif
why,negatif
ipad resolution upscaling is very 2010,negatif
That was nice❤️‍🩹,positif
Good,positif
Speechless.,positif
is good,positif
WOW I AM HAPPY THIS HAPPENED,positif
Excessive heat,netral
Nice,negatif
😊,positif
THE BEST APP IN MY LIFE!!!,positif
w app,positif
1st,positif
baka,positif
FIRST,positif
FIRST,positif
W APP,positif
1of1,positif
HAHA IM THE FIRST TO RATE HAHAHAHAB,positif
The GOAT AI,positif
👍,positif
👎,negatif
功能强大！点赞 不足之处是信息库未更新，知识截止到2021年9月，所以关于2021年9月之后发生的事件和最新的信息不了解。建议改进 另外开始提示：“cf_details”: “This request is invalid.”，什么问题？现在不能正常登录了，什么原因？,positif
বাহ ভালোই তো!,positif
🎉,positif
LXXLK,positif
使用美国苹果账户下载后，无法注册，或者注册了邮箱后，现实注册成功 但是无法使用大陆电话验证。有成功的吗？,negatif
怎么弄都进不去啊！,negatif
希望GPT-4可以免费使用,positif
在对字数统计上（我不知道其他语言是否正常），反正在对汉字的统计上，Chatgpt的概念非常模糊，它无法统计文字的具体数量，面对我的一些有字数限制的要求时，它的完成情况也不尽人意，希望能够改善,positif
如题，,negatif
Not support ipad,negatif
不支持中国大陆地区,negatif
希望GPT带我们走向未来,positif
封面的震动效果很好。别的和网页版没有区别。,positif
一个功能如此单一的软件，却非要手机系统16.1才使用，这个对不喜欢升级系统的用户很不友好,negatif
"Al principio si pero ya no me sirve, no abre. Por suerte existen otras que lo hacen muy bien y no hecho de menos. Desinstalando.",negatif
极大提升了用户体验，app简介明了,positif
烫啊,negatif
妈的，什么都注册好了，还注册了好几个邮箱，全他妈用不了,negatif
"登录失败

出了点问题。请确保您的互联网连接稳定，然后重新启动应用程序并重试。（代码：419E27E6-9D5B-4F12-886D-DD1DED559A57，APIError，400）",negatif
为什么我更新最新版本之后无法登录使用？,negatif
"xài tốt, hỏi gì cũng biết, không biết cũng trả lời:))",positif
I can’t log in,netral
总是出现链接问题，账号登录上去后，GPT就一直加载，断断续续的连接出错,negatif
我是🇨🇳,positif
不能用了,positif
？,positif
Email missing,negatif
下载几天了今天买了plus，插件什么功能都很好用在手机端，加油！！！这个产品打开了新世界大门，多学习才不会落伍,positif
"{""cf_details"":""This request is invalid.""}",negatif
需要中文啊,positif
设置选项显示email missing,netral
Hãy bổ sung vùng Việt Nam để tôi có thể mua gói plus và không phải chuyển vùng qua Mỹ để tải,positif
中國大陸的手機不能註冊，找不到其他方法，想要玩玩這個軟件，但是現在熱度都過了,negatif
我倒觉得非常有用，是非常好的陪伴，可能有不足，也有说车轱辘话的时候，但是我认为都是可以改进的，有进步的空间,positif
登录不上去,positif
昂貴的費用成為人類進步的障礙,positif
稀烂的班子,positif
Sería Perfecto si pudiera hacer imágenes de las cosas que me hablo como de un logo u algo que no solo sea verbal sino que yo le diga envíame una imagen de Stephen Curry y me la envié cosas así.,negatif
Thông tin AI thu thập mới chỉ đến năm 2021 và đã bị cắt không cho thu thập thêm dữ liệu mới,negatif
‏الاسباب التي أدت لعدم العمل في اكبر سبب موجود في العالم عدم اتاحة كل البرامج لبعض الدول هذا البرنامج لا يعمل في دولتك,negatif
No puedo copiar texto cuando haga el 3d touch en iphone 13 pro aveces lo hace aveces no,positif
Doesn’t scale to iPad,negatif
简洁，好用，响应快，对网络要求也不高,positif
信息更新止于在21年😢,positif
"Es bueno pero debería tener reproducción de voz, tecnológicamente lo haría más interesante",positif
No está disponible en casi ningún país y nunca estará disponible para Cuba,negatif
什么原因？有没有解决方案？,positif
强烈建议添加其他语言，中文！,positif
不错  还可以,positif
自己也可以充值,positif
Chinese can't use,netral
"No se si es por el modelo de mi celular (iPhone 11) o que, pero apenas funciona el app.  Cuando intento escribir algún texto tarda en reaccionar, y nunca logro terminar de hacer una pregunta porque se queda paralizado el app.   Uso chatgpt en Edge, funciona perfectamente.",negatif
很好,positif
1 star due to OpenAI's suspicious activities.,negatif
نايس,positif
為什麼中國香港不能用此服務？,negatif
中国人可以来我这里买成品号，抖音号66159420,positif
嗯呢,positif
не работает блять,negatif
missing email .upgrade not shows.,netral
…,positif
很棒的应用,positif
有病吧，突破重重困难才下载了它，满怀欣喜得去登录，居然不给过，那又何必开放这破软件呢？,negatif
第一条评论,positif
作为人类发展AI的一大步，全球人类的AI对话机器人，你却限制国家，地区，还搞内购服务，白瞎了你们的技术，白瞎了给人类带来的技术突破，呸,negatif
App dùng rất ngon nhé. Mình dùng để phiên dịch là chủ yếu,positif
得力好帮手，自由灯塔国的加速器,positif
很多问题不会回答 生成的图片跟他妈一坨屎样,negatif
太厉害了,positif
AI cool,positif
手机版chatgpt没有电脑版智能   好多简单的问题都回答错误   体验感觉就像一个弱智一样,positif
有时无法使用，体验感极差。而且有时候还没有微软的好用。这是我见过最弱智的 chat gpt,negatif
iPad,positif
Muito bom o app,positif
真的是大无语啊家人们，整个一绝绝子 以为下了就能用。没想到还要翻墙，谁懂啊！,positif
